trip_id,SAMPN,PERNO,PLANO,TRIP_WEIGHT,TAZ,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,DEP_HR,DEP_MIN,ARR_HR,ARR_MIN,DRIVER,DRIVER,TOLL_NO,TOLL_NO,TOTTR,TOTTR_NEXT,HHMEM,PER1,PER2,PER3,PER4,PER5,PER6
1313,4136,4,2,201.68484279110407,45,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,0,20,10,2,2,2,2,0,0,0,,,,,,
1314,4136,5,1,224.27240270332965,30,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
1315,4136,5,2,224.27240270332965,45,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,20,0,20,10,2,2,2,2,0,0,0,,,,,,
1316,4179,1,1,133.9730301162925,33,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1317,4179,1,2,133.9730301162925,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1318,4179,2,1,133.9730301162925,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,2,2,2,2,0,0,0,,,,,,
1319,4179,2,2,133.9730301162925,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1320,4179,3,1,133.9730301162925,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1321,4179,3,2,133.9730301162925,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1322,4179,4,1,158.86476154919578,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1323,4179,4,2,158.86476154919578,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1324,4179,5,1,158.86476154919578,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1325,4179,5,2,158.86476154919578,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1326,4179,6,1,158.86476154919578,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1327,4179,6,2,158.86476154919578,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1328,4179,7,1,133.9730301162925,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1329,4179,7,2,133.9730301162925,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1330,4179,8,1,158.86476154919578,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1331,4179,8,2,158.86476154919578,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1332,4179,9,1,158.86476154919578,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1333,4179,9,2,158.86476154919578,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1334,4179,10,1,133.9730301162925,59,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1335,4179,10,2,133.9730301162925,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1336,4180,1,1,96.03611853606154,65,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,45,7,55,2,2,2,2,0,0,0,,,,,,
1337,4180,1,2,96.03611853606154,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,30,19,40,2,2,2,2,0,0,0,,,,,,
1338,4180,2,1,168.72645592861818,80,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,0,7,12,2,2,2,2,0,0,0,,,,,,
1339,4180,2,2,168.72645592861818,670,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,12,7,50,2,2,2,2,0,0,0,,,,,,
1340,4180,2,3,168.72645592861818,80,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,18,0,19,30,2,2,2,2,0,0,0,,,,,,
1341,4180,2,4,168.72645592861818,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,30,19,42,2,2,2,2,0,0,0,,,,,,
1342,4180,3,1,81.57739348201167,65,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,40,7,50,2,2,2,2,0,0,0,,,,,,
1343,4180,3,2,81.57739348201167,59,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,30,19,40,2,2,2,2,0,0,0,,,,,,
1344,3831,1,1,224.89207211142624,88,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,13,0,13,10,2,2,2,2,0,0,0,,,,,,
1345,3831,1,2,224.89207211142624,2,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,13,10,13,35,2,2,2,2,0,0,0,,,,,,
1346,3831,2,1,116.0694218453085,505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,10,30,1,1,2,2,0,0,0,,,,,,
1347,3831,2,2,116.0694218453085,83,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,19,0,22,0,1,1,2,2,0,0,0,,,,,,
1348,3831,3,1,225.36061111957812,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,15,1,1,2,2,0,0,0,,,,,,
1349,3831,3,2,225.36061111957812,83,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,21,0,22,0,1,1,2,2,0,0,0,,,,,,
1350,3832,1,1,388.427452228252,141,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,0,9,10,2,2,2,2,0,0,0,,,,,,
1351,3832,1,2,388.427452228252,83,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,18,10,18,10,2,2,2,2,2,0,1,3,4,,,,
1352,3832,2,1,147.68052042008682,141,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,0,9,10,2,2,2,2,0,0,0,,,,,,
1353,3832,2,2,147.68052042008682,83,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,13,10,13,30,2,2,2,2,0,0,0,,,,,,
1354,3832,3,1,411.21799900224977,141,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,9,0,9,10,1,1,2,2,2,0,1,1,4,,,,
1355,3832,3,2,411.21799900224977,83,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,18,0,18,10,1,1,2,2,2,2,1,1,4,,,,
1356,3832,4,1,327.56668154665294,141,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,9,0,9,10,2,2,2,2,2,0,1,1,3,,,,
1357,3832,4,2,327.56668154665294,83,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,18,0,18,10,2,2,2,2,2,2,1,1,3,,,,
1358,3833,3,3,179.51701461239315,83,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,30,18,40,2,2,2,2,0,0,0,,,,,,
1359,3833,4,1,264.7517991596024,88,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
1360,3833,4,2,264.7517991596024,60001,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,10,9,0,2,2,2,2,0,0,0,,,,,,
1361,3833,4,3,264.7517991596024,88,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,18,0,19,0,2,2,2,2,0,0,0,,,,,,
1362,3834,1,1,159.78267218810888,88,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,30,7,40,2,2,2,2,0,0,0,,,,,,
1363,3834,1,2,159.78267218810888,26001,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,7,40,8,30,2,2,2,2,0,0,0,,,,,,
1364,3834,1,3,159.78267218810888,88,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,18,30,19,30,2,2,2,2,0,0,0,,,,,,
1365,3834,1,4,159.78267218810888,83,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,30,19,40,2,2,2,2,0,0,0,,,,,,
1366,3834,2,1,159.78267218810888,88,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,30,7,40,2,2,2,2,0,0,0,,,,,,
1367,3834,2,2,159.78267218810888,26001,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,7,40,8,30,2,2,2,2,0,0,0,,,,,,
1368,3834,2,3,159.78267218810888,88,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,20,30,22,30,2,2,2,2,0,0,0,,,,,,
1369,3834,2,4,159.78267218810888,83,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,30,22,40,2,2,2,2,0,0,0,,,,,,
1370,3916,1,1,748.9230836121035,111,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,18,0,18,10,2,2,2,2,0,0,0,,,,,,
1371,3916,1,2,748.9230836121035,147,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,18,10,18,20,2,2,2,2,0,0,0,,,,,,
1372,3916,1,3,748.9230836121035,111,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,21,0,21,15,2,2,2,2,0,0,0,,,,,,
1373,3916,1,4,748.9230836121035,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,21,15,21,25,2,2,2,2,0,0,0,,,,,,
1374,3916,2,1,836.5663262183297,111,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,18,0,18,10,2,2,2,2,0,0,0,,,,,,
1375,3916,2,2,836.5663262183297,147,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,18,10,18,20,2,2,2,2,0,0,0,,,,,,
1376,3916,2,3,836.5663262183297,111,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,21,0,21,15,2,2,2,2,0,0,0,,,,,,
1377,3916,2,4,836.5663262183297,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,21,15,21,25,2,2,2,2,0,0,0,,,,,,
1378,3916,3,1,275.56162749110393,111,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,17,0,17,10,2,2,2,2,0,0,0,,,,,,
1379,3916,3,2,275.56162749110393,147,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,17,10,17,20,2,2,2,2,0,0,0,,,,,,
1380,3916,3,3,275.56162749110393,105,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,21,0,22,15,2,2,2,2,0,0,0,,,,,,
1381,3916,3,4,275.56162749110393,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,22,15,22,25,2,2,2,2,0,0,0,,,,,,
1382,3918,1,1,318.0034244051441,184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0,8,15,1,1,2,2,0,0,0,,,,,,
1383,3918,1,2,318.0034244051441,105,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,19,0,1,1,2,2,0,0,0,,,,,,
1384,3918,2,1,73.07832273592803,95,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1385,3918,2,2,73.07832273592803,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,12,0,12,10,2,2,2,2,0,0,0,,,,,,
1386,3918,4,1,85.47823180396658,95,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,10,0,10,10,2,2,2,2,0,0,0,,,,,,
1387,3918,4,2,85.47823180396658,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,12,0,12,10,2,2,2,2,0,0,0,,,,,,
1388,3918,5,1,166.93995877711302,292,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,8,0,8,40,2,2,2,2,0,0,0,,,,,,
1389,3918,5,2,166.93995877711302,105,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,18,0,19,0,2,2,2,2,0,0,0,,,,,,
1390,3918,6,1,287.7924361269005,1352,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,30,9,0,2,2,2,2,0,0,0,,,,,,
1391,3918,6,2,287.7924361269005,105,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,20,0,2,2,2,2,0,0,0,,,,,,
1392,3918,7,1,256.2722402293452,88,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,9,0,9,10,2,2,2,2,0,0,0,,,,,,
1393,3918,7,2,256.2722402293452,105,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,16,0,16,10,2,2,2,2,0,0,0,,,,,,
1394,4656,2,1,207.6656229589805,138,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,21,15,21,20,2,2,2,2,0,0,0,,,,,,
1395,4656,2,2,207.6656229589805,8,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,21,20,21,35,2,2,2,2,0,0,0,,,,,,
1396,4656,2,3,207.6656229589805,147,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,23,15,23,35,2,2,2,2,0,0,0,,,,,,
1397,4656,2,4,207.6656229589805,137,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,23,35,23,50,2,2,2,2,0,0,0,,,,,,
1398,4656,3,1,22.96832795919436,447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,20,20,1,1,2,2,0,0,0,,,,,,
1399,4656,3,2,22.96832795919436,137,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,21,40,22,0,1,1,2,2,0,0,0,,,,,,
1400,4657,1,1,156.61429550849573,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1401,4657,1,2,156.61429550849573,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1402,4657,2,1,185.7126967237768,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1403,4657,2,2,185.7126967237768,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1404,4657,3,1,185.7126967237768,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1405,4657,3,2,185.7126967237768,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1406,4657,4,1,156.61429550849573,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1407,4657,4,2,156.61429550849573,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1408,4657,5,1,185.7126967237768,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1409,4657,5,2,185.7126967237768,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1410,4657,6,1,196.6091817093986,16003,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,6,30,7,30,2,2,2,2,0,0,0,,,,,,
1411,4657,6,2,196.6091817093986,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,18,30,2,2,2,2,0,0,0,,,,,,
1412,4658,1,1,219.85017136370257,138,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,9,30,9,40,2,2,2,2,0,0,0,,,,,,
1413,4658,1,2,219.85017136370257,111,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,9,40,9,50,2,2,2,2,0,0,0,,,,,,
1414,4658,1,3,219.85017136370257,138,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,18,30,18,40,2,2,2,2,0,0,0,,,,,,
1415,4658,1,4,219.85017136370257,137,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,18,40,18,50,2,2,2,2,0,0,0,,,,,,
1416,4658,2,1,155.4263971901048,835,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,8,30,9,10,2,2,2,2,16,0,0,0,,,,,
1417,4658,2,2,155.4263971901048,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,17,0,19,0,2,2,2,2,16,16,0,0,,,,,
1418,4658,3,1,113.82730375751572,542,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,10,30,11,0,2,2,2,2,3,0,0,0,,,,,
1419,4658,3,2,113.82730375751572,137,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,14,30,15,0,2,2,2,2,3,3,0,0,,,,,
1420,4658,4,1,341.5691899804778,148,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,7,30,7,45,2,2,2,2,0,0,0,,,,,,
1421,4658,4,2,341.5691899804778,137,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,17,0,17,50,2,2,2,2,0,0,0,,,,,,
1422,4659,1,1,179.81377910858103,732,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,30,2,2,2,2,0,0,0,,,,,,
1423,4659,1,2,179.81377910858103,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,19,40,2,2,2,2,0,0,0,,,,,,
1424,4659,2,1,179.81377910858103,732,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,25,2,2,2,2,0,0,0,,,,,,
1425,4659,2,2,179.81377910858103,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,19,40,2,2,2,2,0,0,0,,,,,,
1426,4659,3,1,244.47214517526032,135,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,8,0,8,10,2,2,2,2,0,0,0,,,,,,
1427,4659,3,2,244.47214517526032,137,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,13,30,13,40,2,2,2,2,0,0,0,,,,,,
1428,4659,3,3,244.47214517526032,135,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,16,0,16,10,2,2,2,2,0,0,0,,,,,,
1429,4659,3,4,244.47214517526032,137,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,21,0,21,10,2,2,2,2,0,0,0,,,,,,
1430,4659,4,1,179.81377910858103,732,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,7,0,7,25,2,2,2,2,0,0,0,,,,,,
1431,4659,4,2,179.81377910858103,137,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,19,0,19,40,2,2,2,2,0,0,0,,,,,,
1432,4271,1,1,115.1011264170566,148,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,0,7,20,2,2,2,2,0,0,0,,,,,,
1433,4271,1,2,115.1011264170566,1033,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,7,50,8,25,1,1,2,2,0,0,0,,,,,,
1434,4271,1,6,115.1011264170566,285,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,18,45,2,2,2,2,0,0,0,,,,,,
1435,4271,1,3,115.1011264170566,285,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,25,9,0,1,1,2,2,0,0,0,,,,,,
1436,4271,1,4,115.1011264170566,1033,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,15,30,16,0,1,1,2,2,0,0,0,,,,,,
1437,4271,1,5,115.1011264170566,285,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,30,1,1,2,2,0,0,0,,,,,,
1438,4271,2,2,123.1540081013566,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,20,1,1,2,2,0,0,0,,,,,,
1439,4271,2,1,123.1540081013566,1033,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,50,8,15,2,2,2,2,0,0,0,,,,,,
1440,4271,2,4,123.1540081013566,285,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,19,0,19,40,1,1,2,2,0,0,0,,,,,,
1441,4271,2,3,123.1540081013566,285,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,16,0,16,40,2,2,2,2,0,0,0,,,,,,
1442,4272,1,1,251.3058900049879,148,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,0,7,20,2,2,2,2,0,0,0,,,,,,
1443,4272,1,2,251.3058900049879,285,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,18,45,2,2,2,2,0,0,0,,,,,,
1444,4272,2,1,299.64800403244686,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,20,1,1,2,2,0,0,0,,,,,,
1445,4272,2,2,299.64800403244686,285,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,19,0,19,40,1,1,2,2,0,0,0,,,,,,
1446,4272,3,1,36.101440601681446,505,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,20,7,0,2,2,2,2,0,0,0,,,,,,
1447,4272,3,2,36.101440601681446,285,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,30,2,2,2,2,0,0,0,,,,,,
1448,4272,4,1,36.101440601681446,505,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,20,7,0,2,2,2,2,0,0,0,,,,,,
1449,4272,4,2,36.101440601681446,285,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,30,2,2,2,2,0,0,0,,,,,,
1450,4272,5,1,130.21073041148955,505,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,20,7,0,2,2,2,2,0,0,0,,,,,,
1451,4272,5,2,130.21073041148955,285,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,30,2,2,2,2,0,0,0,,,,,,
1452,4272,6,1,83.93624877251362,505,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,6,20,7,0,2,2,2,2,0,0,0,,,,,,
1453,4272,6,2,83.93624877251362,285,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,14,30,2,2,2,2,0,0,0,,,,,,
1454,4341,1,1,77.14006636485647,290,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,7,30,7,40,1,1,2,2,4,0,3,2,3,4,5,,
1455,4341,1,2,77.14006636485647,475,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,40,8,15,1,1,2,2,1,4,0,0,,,,,
1456,4341,1,3,77.14006636485647,286,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,30,17,0,1,1,2,2,0,1,0,,,,,,
1457,4341,1,4,77.14006636485647,306,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,20,39,20,49,1,1,2,2,1,0,0,0,,,,,
1458,4341,1,5,77.14006636485647,286,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,23,0,23,10,1,1,2,2,1,1,0,0,,,,,
1459,4341,2,1,63.123395607753416,290,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,7,30,7,40,2,2,2,2,4,0,3,1,3,4,5,,
1460,4341,2,2,63.123395607753416,286,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,14,0,14,30,2,2,2,2,0,4,0,,,,,,
1461,4341,3,1,23.271657334328864,290,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,30,7,40,2,2,2,2,4,0,3,1,2,4,5,,
